X_Value	Position (thou)	Output (V)	Output +90 (V)	Phase	Ref Freq	Comment
	7.400000	0.000430	0.002360	0.000000	10.109000
	7.410100	0.000380	0.002660	0.000000	10.104000
	7.420203	0.000280	0.002980	0.000000	10.105000
	7.430303	0.000210	0.003290	0.000000	10.099000
	7.440403	-6.000000E-5	0.003680	0.000000	10.102000
	7.450506	-0.000310	0.004080	0.000000	10.104000
	7.460606	-0.000480	0.004480	0.000000	10.096000
	7.470707	-0.000800	0.004940	0.000000	10.102000
	7.480809	-0.001020	0.005330	0.000000	10.094000
	7.490909	-0.001580	0.005740	0.000000	10.108000
	7.501010	-0.002110	0.006210	0.000000	10.105000
	7.511112	-0.002560	0.006720	0.000000	10.112000
	7.521212	-0.003260	0.007320	0.000000	10.101000
	7.531313	-0.003940	0.007870	0.000000	10.103000
	7.541415	-0.005100	0.008390	0.000000	10.108000
	7.551515	-0.005660	0.008990	0.000000	10.103000
	7.561616	-0.006390	0.009670	0.000000	10.102000
	7.571718	-0.007660	0.010520	0.000000	10.107000
	7.581818	-0.009610	0.011260	0.000000	10.106000
	7.591920	-0.011110	0.011910	0.000000	10.099000
	7.602021	-0.012710	0.012580	0.000000	10.108000
	7.612121	-0.014640	0.012670	0.000000	10.108000
	7.622223	-0.017040	0.013340	0.000000	10.097000
	7.632323	-0.019230	0.014130	0.000000	10.105000
	7.642424	-0.022190	0.014340	0.000000	10.112000
	7.652526	-0.024870	0.015360	0.000000	10.103000
	7.662626	-0.027230	0.015640	0.000000	10.087000
	7.672727	-0.031510	0.016190	0.000000	10.109000
	7.682828	-0.034650	0.014790	0.000000	10.108000
	7.692929	-0.038630	0.015660	0.000000	10.101000
	7.703030	-0.043500	0.013780	0.000000	10.101000
	7.713131	-0.047640	0.013110	0.000000	10.119000
	7.723232	-0.051350	0.013110	0.000000	10.104000
	7.733333	-0.054160	0.012260	0.000000	10.105000
	7.743434	-0.059820	0.013380	0.000000	10.106000
	7.753535	-0.061140	0.010700	0.000000	10.099000
	7.763637	-0.064570	0.009750	0.000000	10.103000
	7.773737	-0.066030	0.009560	0.000000	10.109000
	7.783838	-0.068260	0.009560	0.000000	10.101000
	7.793940	-0.067760	0.009690	0.000000	10.106000
	7.804040	-0.067890	0.010490	0.000000	10.096000
	7.814141	-0.066250	0.009970	0.000000	10.108000
	7.824243	-0.065290	0.009370	0.000000	10.104000
	7.834343	-0.062300	0.011180	0.000000	10.109000
	7.844445	-0.059930	0.011220	0.000000	10.109000
	7.854547	-0.056400	0.012780	0.000000	10.108000
	7.864646	-0.051780	0.013750	0.000000	10.101000
	7.874748	-0.047840	0.014170	0.000000	10.103000
	7.884849	-0.042610	0.015410	0.000000	10.109000
	7.894949	-0.039370	0.015490	0.000000	10.103000
	7.905051	-0.035510	0.015570	0.000000	10.101000
	7.915152	-0.031350	0.016520	0.000000	10.107000
	7.925252	-0.027850	0.016550	0.000000	10.108000
	7.935354	-0.024100	0.015520	0.000000	10.105000
	7.945454	-0.021010	0.015870	0.000000	10.106000
	7.955555	-0.018530	0.015470	0.000000	10.106000
	7.965657	-0.015820	0.014290	0.000000	10.108000
	7.975757	-0.013470	0.013850	0.000000	10.108000
	7.985858	-0.011740	0.013470	0.000000	10.109000
	7.995960	-0.009880	0.012660	0.000000	10.102000
	8.006060	-0.007920	0.011770	0.000000	10.109000
	8.016162	-0.007090	0.011170	0.000000	10.110000
	8.026263	-0.005690	0.010570	0.000000	10.101000
	8.036364	-0.004370	0.009630	0.000000	10.101000
	8.046466	-0.003810	0.009050	0.000000	10.108000
	8.056566	-0.002860	0.008420	0.000000	10.103000
	8.066667	-0.002270	0.007820	0.000000	10.103000
	8.076769	-0.001720	0.007060	0.000000	10.109000
	8.086868	-0.001140	0.006530	0.000000	10.103000
	8.096970	-0.000650	0.005980	0.000000	10.101000
	8.107071	-0.000370	0.005440	0.000000	10.108000
	8.117171	-4.000000E-5	0.004890	0.000000	10.106000
	8.127273	0.000330	0.003960	0.000000	10.105000
	8.137374	0.000330	0.004020	0.000000	10.108000
	8.147474	0.000540	0.003590	0.000000	10.100000
	8.157576	0.000690	0.003260	0.000000	10.100000
	8.167677	0.000770	0.002840	0.000000	10.109000
	8.177778	0.000810	0.002520	0.000000	10.107000
	8.187879	0.000900	0.002250	0.000000	10.103000
	8.197980	0.000920	0.001980	0.000000	10.112000
	8.208081	0.000880	0.001730	0.000000	10.112000
	8.218182	0.000890	0.001540	0.000000	10.105000
	8.228283	0.000820	0.001340	0.000000	10.108000
	8.238384	0.000750	0.001650	0.000000	10.108000
	8.248485	0.000790	0.000970	0.000000	10.103000
	8.258586	0.000760	0.000860	0.000000	10.112000
	8.268687	0.000690	0.000710	0.000000	10.109000
	8.278788	0.000700	0.000590	0.000000	10.106000
	8.288889	0.000640	0.000490	0.000000	10.101000
	8.298990	0.000560	0.000390	0.000000	10.109000
	8.309091	0.000560	0.000310	0.000000	10.107000
	8.319192	0.000490	0.000270	0.000000	10.101000
	8.329293	0.000610	0.000140	0.000000	10.110000
	8.339394	0.000450	0.000150	0.000000	10.096000
	8.349495	0.000290	5.000000E-5	0.000000	10.107000
	8.359596	-0.001960	6.000000E-5	0.000000	10.103000
	8.369697	0.000280	1.000000E-5	0.000000	10.106000
	8.379798	0.000210	2.000000E-5	0.000000	10.109000
	8.389899	0.000210	1.000000E-5	0.000000	10.102000
	8.400000	0.000170	0.000000	0.000000	10.108000
